0,6921,7316,3183,14533,13180,12874,13255,15410,13250,13681,16302,13005,15836,14713,15485,13616,12874,13325,15239,12774,12643,13400,12995,15365,13590,13250,16593,12508,13245,11917,16347,13997
1,1478,1544,581,1383,1208,1192,1157,1334,1168,1163,1408,1448,1418,1569,1418,1153,1208,1192,1433,1137,1112,1208,1202,1393,1178,1153,1358,1358,1183,1098,1474,1178
2,856,762,199,556,436,436,431,536,426,461,582,461,1063,521,667,401,501,451,692,436,446,466,471,586,496,471,491,501,431,436,621,406
3,671,662,180,486,351,346,345,537,346,340,571,371,501,742,416,351,370,336,526,340,341,346,331,511,375,335,421,356,340,341,626,350
4,692,662,187,466,366,346,355,551,346,335,502,361,1007,431,491,351,355,351,576,345,346,351,351,556,346,340,802,371,350,346,616,360
5,662,621,188,487,366,341,351,506,346,345,496,336,481,516,546,371,371,361,577,345,346,376,376,441,346,330,526,371,345,371,602,345
6,651,647,184,561,341,401,396,451,411,416,471,356,1469,521,637,421,421,416,511,345,411,405,416,536,421,401,391,406,355,346,496,426
7,652,646,183,522,346,346,371,1108,340,346,567,356,1263,561,546,346,366,346,451,346,346,340,371,536,346,341,527,351,350,361,471,351
8,666,687,206,852,381,366,381,511,370,341,471,381,561,521,516,386,381,366,501,366,366,366,386,541,371,366,446,386,386,366,401,396
9,641,641,193,556,346,341,346,511,340,341,542,371,486,436,471,370,341,341,506,341,371,376,371,501,346,346,476,346,346,346,747,346
10,652,646,179,486,346,341,346,877,345,351,882,371,762,566,441,345,346,341,441,346,346,346,345,466,346,346,451,341,346,346,857,341
11,641,782,184,516,351,341,356,531,340,341,486,370,461,511,1007,345,346,346,486,341,336,361,350,477,346,341,426,350,351,341,446,351
12,637,662,179,481,351,346,351,441,345,341,957,350,1178,556,522,350,346,341,797,341,346,341,350,466,341,341,426,350,351,346,472,346
13,626,657,179,441,346,346,346,982,345,361,461,350,491,571,506,365,341,351,456,346,346,346,350,977,346,346,446,350,351,346,561,351
14,651,631,190,421,351,351,351,466,351,351,456,350,882,807,512,356,346,346,416,346,346,346,345,496,351,346,421,350,351,350,441,351
15,622,667,180,457,336,361,341,521,346,346,536,340,1193,436,516,341,351,341,461,346,340,341,355,481,346,366,451,340,341,340,471,341
16,661,661,189,526,346,346,346,466,346,336,511,340,461,461,466,346,346,331,456,341,340,361,341,737,336,346,471,340,341,345,436,341
17,646,621,178,557,336,331,336,456,351,331,421,361,817,521,476,335,331,321,426,356,330,331,336,577,331,331,396,335,341,350,431,331
18,662,677,192,456,326,321,326,446,321,326,491,326,1012,481,476,320,321,331,476,331,330,326,331,436,321,321,511,330,326,325,937,316
19,626,656,182,446,321,331,336,461,346,346,441,320,441,506,491,325,316,321,486,331,330,341,320,491,326,331,491,320,321,325,506,321
20,646,641,186,561,326,326,326,461,331,331,461,325,467,517,476,335,331,326,446,331,331,331,325,907,326,336,516,325,326,325,456,326
21,617,657,180,477,341,351,321,446,326,331,471,320,446,471,441,325,346,346,747,331,331,331,320,486,331,346,521,320,326,330,466,346
22,696,686,9807,1548,416,416,416,672,411,416,987,416,1408,862,617,416,421,421,661,416,416,411,411,1243,446,401,637,415,401,395,897,416
23,627,1394,897,390,320,350,321,757,351,331,491,321,536,822,441,331,326,331,486,351,330,351,326,461,326,326,436,325,321,330,476,326
24,612,717,696,335,321,325,346,466,356,356,762,326,436,1047,516,326,321,326,506,331,330,331,326,466,326,331,416,325,321,330,617,326
25,621,777,652,335,321,335,321,446,331,331,476,320,581,526,461,326,341,326,736,331,330,331,320,496,331,331,376,320,326,355,391,326
26,611,811,621,330,331,325,331,456,321,326,451,330,706,807,506,331,331,326,471,321,320,326,335,572,321,326,391,330,331,325,957,331
27,627,652,631,335,321,330,321,1078,331,351,1022,320,5983,1273,1048,326,341,321,1022,331,330,326,325,1153,331,331,521,320,326,330,897,321
28,611,666,612,335,326,330,331,516,336,331,457,325,386,476,521,331,331,331,516,331,335,336,325,461,331,336,441,325,326,330,401,331
29,662,626,611,340,321,331,321,461,331,336,471,320,330,486,431,346,326,326,546,336,330,331,320,441,331,331,476,320,346,330,466,326
30,652,617,656,335,331,326,336,516,326,326,381,330,336,461,411,331,321,331,491,326,325,326,335,987,326,331,882,336,331,325,487,331
31,651,661,632,340,326,336,326,426,351,336,481,320,331,476,456,326,341,331,476,331,331,331,325,501,331,331,497,321,326,330,486,331
32,652,636,631,340,326,331,326,406,331,331,601,325,331,526,597,325,351,331,501,331,331,336,325,521,331,331,561,326,321,330,466,331
33,616,627,651,335,321,331,321,421,331,331,572,320,326,511,566,325,321,331,380,331,336,331,320,426,326,331,1238,321,346,330,516,331
34,626,661,642,335,331,326,336,581,326,326,401,330,326,426,456,330,326,331,441,326,326,331,330,456,326,326,757,336,331,325,421,331
35,652,621,606,335,326,356,321,541,351,331,577,321,331,477,481,330,341,326,506,336,336,331,325,431,331,351,431,326,326,350,386,331
36,651,647,656,340,331,331,326,436,336,336,466,326,336,486,552,330,326,326,581,331,336,336,331,376,331,336,451,331,325,335,416,326
37,616,621,652,340,326,336,326,637,351,336,466,326,331,1153,386,330,326,331,436,336,336,561,326,431,336,336,837,321,330,330,546,331
38,652,616,621,406,396,396,406,496,406,411,1107,406,431,426,1248,335,326,411,446,401,406,421,396,426,331,391,411,401,386,395,556,406
39,666,692,666,356,326,340,326,405,356,341,431,340,335,361,351,330,326,331,511,341,355,341,325,561,336,336,486,326,331,340,426,326
40,652,641,657,336,336,350,336,1197,356,336,355,335,330,366,346,330,336,336,551,331,335,356,335,507,331,361,516,336,336,356,466,336
41,617,621,651,326,326,335,326,365,336,356,330,325,330,336,361,330,326,326,1168,336,335,336,325,556,336,331,1238,326,331,336,562,326
42,641,622,626,336,336,325,336,346,331,331,330,335,531,341,361,330,331,331,511,326,325,331,335,562,331,331,516,336,336,330,411,336
43,621,656,672,326,326,335,326,330,336,336,335,325,326,336,381,330,321,331,376,341,335,356,325,481,331,331,421,326,331,351,1278,331
44,647,641,626,326,331,335,331,330,336,336,335,331,351,346,341,330,326,326,346,336,335,341,331,1123,336,336,381,331,325,336,351,336
45,611,632,927,330,486,335,331,335,336,336,355,482,331,336,491,606,486,497,356,356,335,486,482,466,336,612,416,326,606,336,341,606
46,661,616,877,335,346,325,356,345,351,331,335,351,336,356,576,547,336,336,345,331,345,331,351,371,351,331,436,356,346,346,552,335
47,622,656,40978,596,572,335,331,536,341,772,571,591,541,617,597,551,356,892,596,571,586,592,331,562,571,591,953,331,572,336,556,586
48,626,642,456,346,351,335,331,356,336,371,366,366,827,391,356,351,331,371,356,330,331,371,341,506,370,356,461,331,351,336,386,371
49,641,656,351,331,331,335,331,567,336,356,541,331,335,336,336,331,336,336,336,325,351,331,336,562,325,351,847,326,331,361,341,331
50,642,627,391,501,496,330,341,546,331,496,506,557,817,642,511,501,532,496,617,501,501,521,521,656,491,522,476,542,636,486,657,496
51,626,656,336,350,346,335,331,331,336,351,486,336,436,336,355,345,331,326,491,331,330,346,331,316,326,336,476,331,355,486,491,330
52,626,646,376,366,356,375,336,356,361,351,351,336,356,371,340,356,366,351,366,366,335,351,366,381,351,376,476,361,335,350,360,350
53,617,622,361,336,331,355,331,336,351,331,336,341,336,331,340,351,326,351,341,331,355,331,331,345,351,341,482,336,340,330,345,325
54,647,661,375,431,411,406,411,336,411,421,356,411,336,336,340,431,431,410,366,431,436,421,416,345,411,396,476,336,396,410,360,356
55,626,641,360,356,330,341,351,336,341,351,336,336,336,356,345,341,356,335,356,351,331,331,351,365,331,336,1012,341,336,351,345,351
56,627,667,351,386,355,361,331,376,341,371,336,376,376,371,375,356,376,366,381,356,356,351,351,365,336,341,501,361,376,330,386,336
57,617,621,351,336,330,341,331,336,336,356,336,341,571,356,335,336,326,356,340,336,356,336,330,366,331,341,546,631,341,330,361,336
58,661,692,396,361,360,366,356,371,351,396,376,356,371,356,371,341,356,371,385,376,361,356,360,386,376,336,546,370,351,361,361,361
59,657,647,381,356,335,351,336,366,340,356,340,346,341,336,341,336,351,356,345,336,361,335,335,391,336,366,572,345,366,336,381,351
60,647,651,351,351,360,341,351,360,345,371,355,336,361,371,341,351,356,386,355,366,371,350,370,361,351,341,857,345,361,351,381,356
61,742,657,381,366,376,386,356,385,385,371,461,376,431,401,391,366,356,386,371,366,381,375,375,396,366,602,667,376,381,386,376,366
62,4856,4982,4901,4405,5257,4550,4551,4921,4540,5438,4981,5172,4806,4671,4861,5788,5623,5573,5247,5503,5593,5597,5352,4956,5703,4836,6380,5452,4966,5437,5272,5768
63,1824,2024,1759,2039,1794,1764,1774,2110,1789,1954,2019,1784,2190,2010,2025,1774,1769,1634,2290,1819,1819,1814,1719,1884,1785,1724,2010,1819,1904,1689,2281,1784
64,686,772,376,496,341,356,351,346,366,350,401,380,471,491,371,426,436,351,572,421,341,386,386,456,426,421,1393,376,346,350,366,376
65,627,626,316,320,301,321,301,321,310,310,310,315,311,316,306,321,321,311,396,310,306,316,316,321,311,316,461,305,316,315,306,316
66,592,587,311,310,326,316,331,311,311,305,310,310,311,301,311,311,306,306,406,315,316,306,316,301,331,306,481,310,311,305,311,326
67,591,646,300,315,321,311,311,306,306,310,306,536,311,306,316,311,300,306,401,310,306,321,306,306,316,311,426,310,311,310,315,306
68,586,606,305,305,311,310,311,311,336,316,306,336,667,321,301,311,300,311,411,300,316,311,306,311,311,316,492,310,311,316,305,326
69,616,637,345,345,341,340,341,331,355,366,341,336,346,346,336,336,340,606,471,356,361,336,341,341,341,341,542,335,341,341,365,336
70,592,611,320,305,331,305,306,311,310,311,306,301,496,306,331,391,390,355,391,305,311,310,311,326,396,321,411,310,311,321,325,310
71,587,591,330,381,311,315,381,301,315,311,321,316,346,301,310,316,310,330,416,381,311,310,316,316,311,316,446,316,316,316,315,316
72,591,591,330,355,311,421,356,320,326,421,416,421,406,356,325,336,330,335,396,350,306,305,336,426,521,306,466,426,421,336,315,330
73,606,617,315,325,326,325,331,320,326,345,326,346,350,321,330,331,325,335,416,330,326,325,331,346,326,326,436,345,346,326,345,320
74,616,617,306,315,306,315,331,300,306,315,326,311,330,306,300,311,300,300,356,315,316,310,311,316,316,316,456,315,336,316,305,315
75,612,586,316,315,321,315,311,305,316,315,321,311,315,321,315,311,316,320,386,316,316,321,311,316,316,316,451,315,311,321,316,315
76,586,591,301,306,326,310,311,310,311,306,326,306,305,321,306,306,306,306,421,311,311,311,311,311,331,315,466,305,306,311,316,300
77,621,616,326,306,331,325,331,326,306,306,301,306,335,316,296,301,326,295,927,306,326,306,310,306,311,305,481,301,301,336,331,301
78,616,577,326,306,310,305,305,311,306,331,311,326,305,326,301,325,311,311,3247,316,306,306,310,316,316,305,486,311,305,311,331,301
79,587,587,306,311,310,311,310,301,311,331,306,326,471,296,301,305,311,316,416,306,305,306,305,306,306,305,411,311,310,311,331,306
